oid,x,y,target
ZTF18achrpjg,0.36609024,0.17104772,Periodic-Other
ZTF17aabulkv,0.0985655,0.20284331,E
ZTF18abasupq,0.26779962,0.56119514,E
ZTF18abiipul,0.3404353,0.4252771,RRL
ZTF18aagrtkq,0.35459283,0.23511611,RRL
ZTF17aaaiavc,0.10853597,0.16183367,E
ZTF18aaixpec,0.3911463,0.52825284,E
ZTF17aachmlz,0.21734199,0.43794534,E
ZTF18abmrqmy,0.17981061,0.38380605,E
ZTF18abnyhjv,0.26289073,0.43770877,E
ZTF18absjrti,0.435709,0.46447295,RRL
ZTF18abwfixu,0.15154338,0.42302433,E
ZTF19aaejsza,0.26229748,0.7972816,RRL
ZTF19aadqmoz,0.13638604,0.05587222,E
ZTF18abfrjrj,0.2609736,0.2228263,RRL
ZTF18ablvhgn,0.45912787,0.12991883,LPV
ZTF18acdpftg,0.10255205,0.26050484,E
ZTF17aaasrub,0.27861983,0.32873532,E
ZTF18abnyhgf,0.37447852,0.4740594,RRL
ZTF18aabfagq,0.29875723,0.17193225,RRL
ZTF18abmplwc,0.2497305,0.2117296,E
ZTF17aabwfqv,0.088332884,0.07151886,E
ZTF17aabzvkl,0.40125492,0.5643745,RRL
ZTF17aaapnui,0.26438582,0.14005832,RRL
ZTF18aaacxah,0.054019473,0.16502438,RRL
ZTF18abtwcrp,0.66697896,0.3189253,LPV
ZTF17aabsswj,0.4102867,0.36472818,RRL
ZTF18abwkuyh,0.33701995,0.64165115,E
ZTF19aaxrszf,0.40954253,0.32995856,RRL
ZTF18abbsogo,0.7596113,0.3197213,LPV
ZTF19aayerae,0.401431,0.32021302,RRL
ZTF18aaaekfs,0.24102946,0.44378507,E
ZTF19aadorje,0.4235489,0.430532,RRL
ZTF18aatnkqd,0.21520862,0.33464223,E
ZTF18abbycnl,0.3389321,0.35124263,RRL
ZTF18aabkhpy,0.3122309,0.2989928,RRL
ZTF18abcoawz,0.39000037,0.22129823,E
ZTF18abosdwb,0.23857433,0.50622267,E
ZTF17aaaivxr,0.22526395,0.5714472,E
ZTF18aabpzii,0.32271656,0.29057908,E
ZTF18abvtiin,0.20329562,0.6071122,E
ZTF19aazpvva,0.1517736,0.2393336,E
ZTF17aaakgyo,0.36608273,0.14162661,CEP
ZTF19aaczkrw,0.3980343,0.45244133,RRL
ZTF18acpfeqh,0.15924795,0.17476244,E
ZTF18aahfats,0.11114245,0.41428033,Periodic-Other
ZTF17aabossp,0.61981165,0.22767992,LPV
ZTF17aacvrie,0.5253353,0.6852326,RRL
ZTF18acxgrme,0.54548687,0.6805333,RRL
ZTF18aabiyqd,0.3453538,0.70955205,E
ZTF18abjchfy,0.63275397,0.34491158,LPV
ZTF18aairroc,0.15952623,0.16805246,E
ZTF18abadxir,0.68640363,0.23740898,LPV
ZTF18aabpzjr,0.20957765,0.27914304,E
ZTF18abupzfl,0.3443971,0.6424937,E
ZTF18aavewru,0.42534646,0.12732543,LPV
ZTF18abnugly,0.27380967,0.10722744,RRL
ZTF17aabsaji,0.20697847,0.15334105,E
ZTF18ablrmie,0.2882409,0.5968634,E
ZTF17aaaoyly,0.37242287,0.52882713,RRL
ZTF18aagrhuq,0.22441112,0.055364694,RRL
ZTF18acemnvn,0.5929302,0.65070087,RRL
ZTF19aamtsqw,0.18078674,0.5936292,RRL
ZTF18abomibn,0.1306714,0.28519583,E
ZTF17aabwvtq,0.27767584,0.13153179,RRL
ZTF18aaafruj,0.0754127,0.22615045,DSCT
ZTF18adalbze,0.29933092,0.30402997,RRL
ZTF18achfhvj,0.38980663,0.29194456,RRL
ZTF18acvwbfp,0.16639005,0.19149058,E
ZTF19aarfeuq,0.14668658,0.1401529,E
ZTF18abgjvou,0.23483099,0.04925562,E
ZTF18aaaebnf,0.11122862,0.10316794,E
ZTF18abnoxzt,0.34216693,0.0113406945,LPV
ZTF18acavmud,0.72183675,0.49850518,LPV
ZTF18aammatw,0.16361319,0.13863817,E
ZTF17aaajveb,0.12893482,0.14804763,E
ZTF18achthsf,0.06261371,0.06413996,E
ZTF17aabstrw,0.3408988,0.45152915,RRL
ZTF18aaxltdj,0.4551193,0.14703178,LPV
ZTF18acsjinp,0.27552882,0.70933956,E
ZTF18abntqvr,0.12638646,0.16991428,E
ZTF18abcysrl,0.25889835,0.2743417,E
ZTF18abtpcqb,0.10617746,0.1690568,E
ZTF18abiposa,0.31779012,0.046703406,LPV
ZTF17aaadvdt,0.12939014,0.12869722,E
ZTF18abiodya,0.74650687,0.4009488,LPV
ZTF18aaanckc,0.24535307,0.08795936,RRL
ZTF18abdeaxk,0.43567207,0.514608,RRL
ZTF17aaafgei,0.16358207,0.13668743,E
ZTF18aabgkmq,0.26342642,0.33086032,E
ZTF18abtmwtl,0.26866555,0.6428551,E
ZTF18aabfdzh,0.21506163,0.36807394,E
ZTF17aaaxcxp,0.13919595,0.30726868,E
ZTF18abcosib,0.28415406,0.22886072,RRL
ZTF18abetdgr,0.19107163,0.27417862,E
ZTF18abntqui,0.27899212,0.19199428,RRL
ZTF17aacqeiv,0.115189806,0.07655155,E
ZTF18abcvprt,0.15748225,0.35583505,E
ZTF18absupys,0.25957125,0.5751465,E
ZTF18abtmwvs,0.5185226,0.6347612,RRL
ZTF18aaajxbh,0.21457714,0.4064334,E
ZTF17aabstss,0.27922103,0.5360377,E
ZTF17aaarzhi,0.30717325,0.4850795,RRL
ZTF18acuavhg,0.13350159,0.31931672,E
ZTF18ablvaco,0.25237295,0.054231994,E
ZTF18aapmolo,0.31985155,0.26941,RRL
ZTF17aaaeyri,0.22085062,0.2551604,E
ZTF18abusqji,0.26043868,0.13540319,RRL
ZTF18acgplgz,0.12433415,0.13760772,E
ZTF17aaadvep,0.352781,0.3342517,RRL
ZTF18aavauuw,0.36247694,0.14218187,Periodic-Other
ZTF17aaasyig,0.46843654,0.4748381,RRL
ZTF18abgrats,0.26143807,0.37735537,E
ZTF18aaaeulc,0.27614385,0.3627587,E
ZTF18aaabpqs,0.24107507,0.28105426,RRL
ZTF18actbfjl,0.27975097,0.6520678,E
ZTF18aapvqch,0.4022327,0.4746159,RRL
ZTF18abcxriy,0.16495356,0.41883573,E
ZTF18acavold,0.30841133,0.20254244,RRL
ZTF18abetdfv,0.16605578,0.47246528,E
ZTF18abnjuit,0.03336567,0.09090765,E
ZTF18acryhju,0.12376157,0.15585601,E
ZTF17aabthcq,0.41032544,0.23148002,E
ZTF18abznmrj,0.36158496,0.2580144,RRL
ZTF18acehzkg,0.21250238,0.5802726,E
ZTF18aaxzaee,0.4381966,0.37219933,RRL
ZTF17aabtfmb,0.22494009,0.50467587,E
ZTF18abvbnub,0.41373745,0.59047204,RRL
ZTF18aavpekw,0.54660934,0.5043603,RRL
ZTF18abcjrlu,0.29275724,0.74221045,E
ZTF18abmmhvn,0.6746053,0.62320054,LPV
ZTF17aaabeap,0.35888585,0.32405046,RRL
ZTF17aaacdxz,0.36692116,0.74596196,E
ZTF18abcttih,0.050259616,0.3118903,E
ZTF18aacazjm,0.42675775,0.5577751,Periodic-Other
ZTF18abnvunu,0.17936182,0.1342529,LPV
ZTF18achsxtw,0.381196,0.433149,RRL
ZTF18aaxaqdq,0.5385372,0.6279004,RRL
ZTF18abxikaa,0.3184078,0.09510304,E
ZTF18abfhkcg,0.62559336,0.30712435,LPV
ZTF18aawvavj,0.66504115,0.46554112,LPV
ZTF17aabwtnj,0.19713725,0.20309392,RRL
ZTF17aadrkho,0.20308985,0.34261328,E
ZTF18aagxtxq,0.25608677,0.22059295,E
ZTF18abyydtx,0.5383944,0.12671077,LPV
ZTF18abikovv,0.6306852,0.28638223,LPV
ZTF18abcwctb,0.18241625,0.14691158,E
ZTF17aabuldy,0.24546255,0.41617492,E
ZTF18aagrcdd,0.3568028,0.48327386,RRL
ZTF18aaimwio,0.23837796,0.35279912,E
ZTF17aaakivx,0.34846658,0.3458231,RRL
ZTF18aajuxqg,0.39460945,0.32632297,RRL
ZTF17aabdglt,0.33178136,0.10680585,CEP
ZTF17aabdibg,0.49797052,0.39363,E
ZTF18absread,0.12920839,0.20805617,E
ZTF18aaasgiu,0.15084258,0.3644948,E
ZTF18aacdipf,0.48790532,0.6352045,RRL
ZTF18aceipag,0.18344514,0.24373347,E
ZTF18acammsh,0.48695934,0.68382806,RRL
ZTF17aadsoog,0.08943499,0.07715049,E
ZTF18aawvdhh,0.17786115,0.15531285,E
ZTF18aaavsvc,0.27396744,0.6639225,E
ZTF17aacqbnt,0.3450552,0.2495606,RRL
ZTF17aadqexw,0.39700705,0.31046855,RRL
ZTF18abmspxg,0.45625734,0.5632409,RRL
ZTF18aaaepqz,0.25093457,0.50056195,E
ZTF18aabgnql,0.7854887,0.3161119,LPV
ZTF18acrugaj,0.50090045,0.16585322,LPV
ZTF18abzqxpe,0.57066154,0.6766833,RRL
ZTF18aamkbtt,0.23843893,0.3727589,E
ZTF18aaiyskb,0.3429845,0.27222708,RRL
ZTF18aakgzuh,0.040475465,0.11681947,E
ZTF19aaspwhd,0.15192641,0.19991232,E
ZTF18abwkuxl,0.37166643,0.13620578,Periodic-Other
ZTF18abznqba,0.26278704,0.15981321,RRL
ZTF17aadpjlu,0.19631599,0.31649014,E
ZTF18abwjzou,0.28513837,0.3531863,RRL
ZTF19aaaphag,0.29553592,0.7271911,E
ZTF18aaafbrr,0.27231443,0.36900464,RRL
ZTF18abudwmp,0.26422653,0.79504025,E
ZTF19abbxqsk,0.04774916,0.14948317,E
ZTF18aazwbwx,0.25552166,0.073470436,RRL
ZTF18abrztfj,0.37049478,0.11076766,LPV
ZTF18aajrdae,0.39868736,0.21294044,Periodic-Other
ZTF18aajwrel,0.19978227,0.47255307,E
ZTF17aaagvzh,0.29953286,0.23460986,RRL
ZTF18abewfaj,0.5364231,0.47451425,RRL
ZTF18aczenlg,0.56042045,0.52575004,RRL
ZTF18aaacmzz,0.075723276,0.09819344,E
ZTF18abnclgq,0.4918723,0.3887021,Periodic-Other
ZTF18abymyyo,0.3696181,0.4704683,RRL
ZTF17aaansfn,0.25760257,0.2313116,RRL
ZTF18abaaluh,0.29885948,0.3439654,RRL
ZTF19acaipgc,0.0888091,0.09452172,E
ZTF18aabhxkb,0.16081066,0.39484164,E
ZTF18abajxkh,0.26886228,0.7012275,E
ZTF17aaabnsi,0.40062532,0.6800878,E
ZTF17aabrixz,0.25278828,0.59269994,E
ZTF18achcytr,0.13395882,0.2854336,E
ZTF19aateuds,0.20355004,0.4080661,E
ZTF18acrvbck,0.20093128,0.20862314,E
ZTF18abndgwi,0.21025261,0.13705178,E
ZTF17aabulej,0.4865239,0.511572,RRL
ZTF18abgdfhh,0.4235568,0.28487715,RRL
ZTF18abcoxyd,0.6550376,0.25787786,LPV
ZTF19aamwqwo,0.17808445,0.21423763,E
ZTF18aazwncg,0.1809499,0.23183937,E
ZTF17aacngho,0.4792942,0.17017573,LPV
ZTF19aaydqcg,0.24488974,0.23807201,RRL
ZTF18abcyzzn,0.49547315,0.07280617,LPV
ZTF18abdlcag,0.46578878,0.45217773,RRL
ZTF18abnyhdj,0.36545166,0.42164442,RRL
ZTF18abgddsw,0.45594662,0.41265404,RRL
ZTF19aaljekf,0.5216481,0.6345292,RRL
ZTF18acrdlht,0.24384661,0.6423477,E
ZTF18aammfrf,0.42607045,0.42125088,RRL
ZTF17aabxidu,0.43183887,0.34669143,E
ZTF18abmdsct,0.29815984,0.48163158,RRL
ZTF18adakwbe,0.19855839,0.18874729,RRL
ZTF17aadetcw,0.20456624,0.48551643,E
ZTF18accgnct,0.19081894,0.17933142,RRL
ZTF18abgitjv,0.09445714,0.11662276,E
ZTF18abgddpl,0.28109786,0.23759021,RRL
ZTF18accpmyt,0.08656184,0.119513325,E
ZTF18aavllfk,0.6398275,0.6310984,LPV
ZTF18abahuye,0.5983822,0.4204089,LPV
ZTF18aaiirkg,0.29649746,0.3475726,RRL
ZTF17aacwmxw,0.22831008,0.49620256,E
ZTF17aaadzrt,0.526837,0.101314135,LPV
ZTF18abdlhqv,0.41556314,0.391375,RRL
ZTF18aaadttz,0.107805036,0.22691248,E
ZTF18aczbylt,0.21914469,0.34063113,E
ZTF18abzgszi,0.24780299,0.61563253,E
ZTF17aacffsa,0.30975375,0.49698877,E
ZTF18aaoehqd,0.43082657,0.3972397,RRL
ZTF19aatyret,0.7366996,0.44687164,LPV
ZTF18abcgybj,0.46959928,0.16863325,LPV
ZTF18abetdge,0.33157256,0.21157268,RRL
ZTF18abdrntk,0.4276288,0.5446826,RRL
ZTF18absgise,0.32629612,0.42783967,RRL
ZTF18abtvguo,0.4206803,0.41415608,RRL
ZTF18aabvnkx,0.44583392,0.38473353,RRL
ZTF17aabxlyl,0.32754493,0.19065025,RRL
ZTF18ablmjue,0.14233497,0.21480565,E
ZTF18aajbpze,0.12213004,0.25810575,E
ZTF18abdjymr,0.6423125,0.33372974,LPV
ZTF19aaxlgat,0.20743,0.30670747,E
ZTF17aabsaie,0.18665005,0.405697,E
ZTF17aabvwml,0.1444993,0.32302028,E
ZTF18abjrfsz,0.39125016,0.33944362,E
ZTF18acruykm,0.28596655,0.67143524,E
ZTF17aabrlec,0.40621367,0.5714031,RRL
ZTF18ablrmji,0.3364367,0.21517095,RRL
ZTF18aalagmv,0.2164638,0.20994388,RRL
ZTF17aaasnku,0.14648834,0.071160294,RRL
ZTF17aaajaeo,0.32601306,0.16412468,RRL
ZTF18abmfrdu,0.46171352,0.48540017,RRL
ZTF18acpcvho,0.18200193,0.23441814,E
ZTF17aaagsgq,0.6807423,0.6662285,LPV
ZTF17aaaslsq,0.22956613,0.24553445,E
ZTF18acrwfdc,0.13099495,0.13608892,E
ZTF18aabipyf,0.24404618,0.51480615,E
ZTF19aadouoo,0.41064155,0.41629508,RRL
ZTF18aagskul,0.19021477,0.43650016,E
ZTF19aamtspd,0.0728497,0.2144194,E
ZTF18aaadocs,0.18948361,0.29373854,E
ZTF17aaabeag,0.39507002,0.46654844,RRL
ZTF18abmjosm,0.2715594,0.72235006,E
ZTF18aaalgss,0.41025653,0.4031548,RRL
ZTF18abcvkej,0.3069778,0.36553198,RRL
ZTF18abmoubh,0.44955152,0.45356685,RRL
ZTF18aazlnfp,0.6259856,0.5068371,LPV
ZTF18adgdmdr,0.17640066,0.17707762,E
ZTF18abctzdw,0.28537604,0.66048425,E
ZTF18aayosgh,0.09963375,0.17905734,E
ZTF18abgrzar,0.26046816,0.5340453,E
