oid,x,y,target
ZTF17aaagzax,0.14578034,0.3640264,E
ZTF17aabulhm,0.15768108,0.23662828,E
ZTF18abcocbn,0.7842627,0.0015725512,LPV
ZTF17aackjwl,0.55403906,0.43400982,RRL
ZTF19aajwctu,0.20074084,0.2776477,RRL
ZTF18abmjjal,0.3148076,0.41926947,E
ZTF18aaicwgv,0.141999,0.18514022,E
ZTF19aateujo,0.34392712,0.16657428,RRL
ZTF18abvxvjf,0.2495328,0.24785246,E
ZTF18acdotsu,0.22083734,0.2637844,E
ZTF18acrwmzn,0.16470827,0.09601572,E
ZTF17aaaxqhc,0.1580777,0.5576569,E
ZTF18achrpjg,0.17149287,0.18295829,Periodic-Other
ZTF17aabulkv,0.34183317,0.5416214,E
ZTF18abasupq,0.20109183,0.1583393,E
ZTF18abiipul,0.24058671,0.35912237,RRL
ZTF18aagrtkq,0.543556,0.48157772,RRL
ZTF17aaaiavc,0.33880043,0.31350923,E
ZTF18aaixpec,0.44131124,0.20966014,E
ZTF17aachmlz,0.24916387,0.5266259,E
ZTF18abmrqmy,0.17769395,0.38968918,E
ZTF18abnyhjv,0.23158807,0.31149995,E
ZTF18absjrti,0.45426244,0.24720223,RRL
ZTF18abwfixu,0.3781217,0.15357454,E
ZTF19aaejsza,0.23868889,0.15217753,RRL
ZTF19aadqmoz,0.21189077,0.19157872,E
ZTF18abfrjrj,0.5121785,0.35520682,RRL
ZTF18ablvhgn,0.68909836,0.04611362,LPV
ZTF18acdpftg,0.24631888,0.0508898,E
ZTF17aaasrub,0.36352167,0.2536547,E
ZTF18abnyhgf,0.35398075,0.34579012,RRL
ZTF18aabfagq,0.43622097,0.5122236,RRL
ZTF18abmplwc,0.14400649,0.5726162,E
ZTF17aabwfqv,0.21495952,0.18250765,E
ZTF17aabzvkl,0.24588755,0.28667143,RRL
ZTF17aaapnui,0.44367236,0.20353636,RRL
ZTF18aaacxah,0.4788589,0.61415285,RRL
ZTF18abtwcrp,0.6686065,0.030148692,LPV
ZTF17aabsswj,0.44359535,0.30422106,RRL
ZTF18abwkuyh,0.24453706,0.27711707,E
ZTF19aaxrszf,0.2719514,0.11512295,RRL
ZTF18abbsogo,0.94375086,0.029591538,LPV
ZTF19aayerae,0.46267,0.17052647,RRL
ZTF18aaaekfs,0.18841559,0.43821406,E
ZTF19aadorje,0.48419687,0.19991598,RRL
ZTF18aatnkqd,0.11494451,0.1815491,E
ZTF18abbycnl,0.21686071,0.18558982,RRL
