oid,x,y,target
ZTF18acrunfp,0.4696527,0.7269735,LPV
ZTF19aafnnxk,0.38141716,0.4659434,RRL
ZTF17aadnkcz,0.01529784,0.7075199,E
ZTF18achckgm,0.30527788,0.31206924,E
ZTF18abusqef,0.3460896,0.4327554,RRL
ZTF18acuavgh,0.47795236,0.18154307,E
ZTF18aaewhjm,0.28107274,0.27327722,E
ZTF18acwzgsx,0.02265291,0.4896868,RRL
ZTF18ablsyfz,0.20101173,0.30387428,E
ZTF18abcttfg,0.21497191,0.29826882,RRL
ZTF17aacytzo,0.03933397,0.67330927,RRL
ZTF18abzrxaa,0.23450054,0.31268397,E
ZTF18acptwdw,0.108943954,0.52926725,E
ZTF18ablrmdu,0.00091131905,0.6372919,RRL
ZTF18abjrdfy,0.4067224,0.53504735,RRL
ZTF18aayxprp,0.14940092,0.1772262,LPV
ZTF18abehjcp,0.4525077,0.5471314,RRL
ZTF17aabuknk,0.017027326,0.6983153,E
ZTF18aabhqnp,0.1282823,0.34066156,E
ZTF18abltict,0.17799346,0.5278803,E
ZTF17aadkdja,0.10041548,0.5756748,RRL
ZTF18aasyfxb,0.24620064,0.35885337,E
ZTF18abvwpwg,0.3358923,0.4134197,RRL
ZTF18abcnlvl,0.2333065,0.50485575,RRL
ZTF17aaajfnn,0.032602698,0.5122838,E
ZTF17aabunsr,0.012670019,0.86206645,RRL
ZTF18aavqmug,0.37016866,0.754942,LPV
ZTF18abvppwn,0.24611664,0.44045222,E
ZTF18abmrfnx,0.025694469,0.79429,RRL
ZTF18ablrhzw,0.51854664,0.6490853,LPV
ZTF17aaagzax,0.17133625,0.3455824,E
ZTF17aabulhm,0.22431146,0.30094236,E
ZTF18abcocbn,0.29622316,0.65227926,LPV
ZTF17aackjwl,0.015073946,0.90018934,RRL
ZTF19aajwctu,0.21641457,0.35820952,RRL
ZTF18abmjjal,0.18366009,0.46500984,E
ZTF18aaicwgv,0.30397013,0.2068659,E
ZTF19aateujo,0.4393489,0.46348122,RRL
ZTF18abvxvjf,0.28428915,0.42082536,E
ZTF18acdotsu,0.24187768,0.340698,E
ZTF18acrwmzn,0.5042769,0.19087735,E
ZTF17aaaxqhc,0.15224886,0.32251674,E
ZTF18achrpjg,0.3036222,0.2848141,Periodic-Other
ZTF17aabulkv,0.046801407,0.61698914,E
ZTF18abasupq,0.34251755,0.34210128,E
ZTF18abiipul,0.19657382,0.40805137,RRL
ZTF18aagrtkq,0.018598832,0.8718466,RRL
ZTF17aaaiavc,0.05006457,0.74259675,E
ZTF18aaixpec,0.40459186,0.53743255,E
ZTF17aachmlz,0.08922602,0.42124715,E
ZTF18abmrqmy,0.14350642,0.2799712,E
ZTF18abnyhjv,0.2331434,0.38805562,E
ZTF18absjrti,0.39862445,0.5114167,RRL
ZTF18abwfixu,0.47313768,0.49906915,E
